!Boat,Utc,BSP,AWA,AWS,TWA,TWS,TWD,Leeway,Set,Drift,HDG,Baro,Depth,Heel,Trim,Rudder,Forestay,GpsMethod,PDOP,GpsNum,GpsMode,Lat,Lon,COG,SOG,Error,GPS time,Mk Lat,Mk Lon,Port lat,Port lon,Stbd lat,Stbd lon,HPE,TmToGun,TmToLn,Burn,BelowLn,GunBlwLn,GPS tOffset,RudderP,RudderS,RudderToe,TWG,TWDG,DewPt,FStay+Tack,Gradient,TWSGradient,Rud Ptch P,Rud Ptch S,WaterLev,WaterLev2,FuelLev2,CANLoad%,FastPkErr,Volt 1,Volt 2,Volt 3,Volt 4,Current1,Current2,Current3,Current4,Charge1%,Charge2%,Charge3%,Charge4%,CalROT,CalBrake,CalAccel,TWDmin,TWDmax,PredSeaTemp
!boat,0,1,2,3,4,5,6,10,11,12,13,16,17,18,19,20,22,39,41,43,47,48,49,50,51,60,146,161,162,163,164,165,166,167,204,205,206,207,208,256,282,283,284,368,369,370,371,372,373,374,375,379,380,381,382,383,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,411,412,413
!v12.7.4
0,46141.395166,4,-37.0,5,7.50,6,211.0
0,46141.395177,2,-38.0,3,7.30,4,-38.0,5,7.40,6,210.0,10,0.00,16,1.029,18,0.00,19,0.00,20,-23.70,282,0.00,283,0.00,284,0.00,373,7.40,374,0.000,375,0.000,403,3.960
0,46141.395189,1,0.000,2,-37.0,3,7.30,4,-38.0,5,7.30,6,210.0,10,0.00,13,248.0,16,1029.010,18,0.00,19,0.00,20,-23.70,282,0.00,283,0.00,284,0.00,373,7.30,374,0.000,375,0.000,401,1.00,403,3.920
0,46141.395201,2,-36.0,3,7.30,4,-36.0,5,7.10,6,212.0,10,0.00,17,3.20,18,0.00,19,0.00,20,0.00,282,0.00,283,0.00,284,0.00,373,7.30,374,0.000,375,0.000,401,1.00,403,3.920
0,46141.395212,2,-35.0,3,7.40,4,-36.0,5,7.20,6,212.0,373,7.10,401,1.00,403,3.840
0,46141.395224,1,0.000,2,-35.0,3,7.60,4,-35.0,5,7.50,6,213.0,13,248.0,20,-24.00,373,7.50,401,1.00,403,4.000
0,46141.395236,2,-34.0,3,7.80,4,-34.0,5,7.60,6,214.0,20,-24.00,373,7.60,401,1.00,403,4.040
0,46141.395247,1,0.000,2,-34.0,3,7.70,4,-34.0,5,7.70,6,214.0,13,248.0,16,1029.000,20,-23.70,373,7.70,401,1.00,403,4.080
0,46141.395260,4,-34.0,5,7.60,6,214.0,16,1029.010,373,7.70,401,1.00,403,4.080
0,46141.395271,2,-35.0,3,7.60,4,-34.0,5,7.50,6,214.0,373,7.50,401,1.00,403,4.000
0,46141.395283,1,0.000,2,-35.0,3,7.40,4,-35.0,5,7.50,6,213.0,10,0.00,13,248.0,18,0.00,19,0.00,20,0.00,48,58.4254033,49,11.6469183,50,76.8,51,0.000,146,46141.395278,256,0.000005,282,0.00,283,0.00,284,0.00,373,7.50,374,0.000,375,0.000,401,1.00,403,4.000
0,46141.395294,2,-37.0,3,7.40,4,-36.0,5,7.40,6,212.0,10,0.00,11,0.0,12,0.00,17,3.20,18,0.00,19,0.00,20,0.00,50,130.8,51,0.000,146,46141.395289,256,0.000002,282,0.00,283,0.00,284,0.00,373,7.40,374,0.000,375,0.000,401,1.00,403,3.960
0,46141.395306,1,0.000,2,-38.0,3,7.30,4,-37.0,5,7.40,6,211.0,10,0.00,13,248.0,18,0.00,19,0.00,20,0.00,50,169.8,51,0.000,146,46141.395301,256,0.000001,282,0.00,283,0.00,284,0.00,373,7.40,374,0.000,375,0.000,401,1.00,403,3.960
0,46141.395317,2,-38.0,3,7.30,4,-38.0,5,7.40,6,210.0,10,0.00,18,0.00,19,0.00,20,-23.70,48,58.4254033,49,11.6469167,50,257.8,51,0.010,146,46141.395312,256,0.000002,282,0.00,283,0.00,284,0.00,373,7.40,374,0.000,375,0.000,401,1.00,403,3.960
0,46141.395330,2,-38.0,3,7.50,4,-38.0,5,7.30,6,210.0,10,0.00,11,263.0,12,0.00,18,0.00,19,0.00,20,-23.70,48,58.4254033,49,11.6469150,50,249.8,51,0.030,146,46141.395324,256,0.000001,282,0.00,283,0.00,284,0.00,373,7.30,374,0.000,375,0.000,401,1.00,403,3.920
0,46141.395342,1,0.000,2,-37.0,3,7.50,4,-38.0,5,7.50,6,210.0,10,0.00,11,255.0,12,0.10,13,247.0,16,1029.010,18,0.00,19,0.00,20,0.00,48,58.4254033,49,11.6469133,50,245.8,51,0.040,146,46141.395336,256,0.000003,282,0.00,283,0.00,284,0.00,373,7.50,374,0.000,375,0.000,401,1.00,403,4.000
